# File: A10.EB_trn_SecFuel_mtoe.csv
# Title: Database of fuel consumption across transport sector
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,sector,fuel,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
DN,trn_freight_rail,oil,trn_freight,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,trn_freight_rail,oil,trn_freight,refined liquids,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.00094891,0.000686001,0.000988252,0.001036458,0.001083573,0.001114732,0.000842252
GJ,trn_freight_rail,oil,trn_freight,refined liquids,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.079511731,0.076413989,0.083961865,0.089284113,0.094643117,0.098720975,0.105054113
HP,trn_freight_rail,oil,trn_freight,refined liquids,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003536975,0.003197404,0.003642544,0.003777626,0.003905312,0.003972813,0.003678997
HR,trn_freight_rail,oil,trn_freight,refined liquids,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.024899116,0.020613979,0.025642288,0.026593217,0.027492086,0.02796727,0.026557236
JH,trn_freight_rail,oil,trn_freight,refined liquids,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.012571088,0.021493915,0.012946302,0.013426407,0.01388023,0.014120141,0.028293262
JK,trn_freight_rail,oil,trn_freight,refined liquids,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.013995767,0.004770224,0.01451837,0.015177041,0.015826777,0.01625261,0.005488714
KA,trn_freight_rail,oil,trn_freight,refined liquids,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.049645319,0.047384058,0.051703623,0.054225664,0.056690661,0.058320833,0.050036521
KL,trn_freight_rail,oil,trn_freight,refined liquids,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.006154913,0.004161371,0.006376472,0.006652429,0.006918354,0.007079961,0.00546027
LA,trn_freight_rail,oil,trn_freight,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD,trn_freight_rail,oil,trn_freight,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,trn_freight_rail,oil,trn_freight,refined liquids,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.035778486,0.124396892,0.036583214,0.037668904,0.038664006,0.03905137,0.142007249
ML,trn_freight_rail,oil,trn_freight,refined liquids,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,0.00024208,4.98E-05,0.000257103,0.000274981,0.000293172,0.000307577,5.67E-05
MN,trn_freight_rail,oil,trn_freight,refined liquids,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,0.0000912,6.90E-05,0.0000932,0.000096,0.0000985,0.0000995,7.85E-05
MP,trn_freight_rail,oil,trn_freight,refined liquids,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.129499476,0.104593689,0.131258352,0.134800286,0.13879978,0.14139489,0.147587329
MZ,trn_freight_rail,oil,trn_freight,refined liquids,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,0.0000304,2.30E-05,0.0000311,0.000032,0.0000328,0.0000332,2.62E-05
NL,trn_freight_rail,oil,trn_freight,refined liquids,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,0.0000608,4.60E-05,0.0000622,0.000064,0.0000657,0.0000663,5.23E-05
OD,trn_freight_rail,oil,trn_freight,refined liquids,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.095096964,0.063845424,0.099220578,0.104250489,0.10918857,0.112533496,0.084130535
PB,trn_freight_rail,oil,trn_freight,refined liquids,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.016574737,0.025978638,0.017171379,0.017914511,0.018630627,0.019065822,0.030301148
PC,trn_freight_rail,oil,trn_freight,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ,trn_freight_rail,oil,trn_freight,refined liquids,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.109590555,0.069254844,0.117874342,0.127728783,0.13802818,0.146839767,0.111210862
SK,trn_freight_rail,oil,trn_freight,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,trn_freight_rail,oil,trn_freight,refined liquids,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.028221824,0.019932665,0.029237727,0.030503059,0.03172239,0.032463398,0.025852862
TR,trn_freight_rail,oil,trn_freight,refined liquids,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.009024776,0.00098127,0.008214369,0.007529276,0.00687947,0.006185321,0.001116159
TS,trn_freight_rail,oil,trn_freight,refined liquids,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.015936481,0.091685214,0.016294923,0.016778513,0.017221752,0.017394292,0.058620792
UK,trn_freight_rail,oil,trn_freight,refined liquids,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.005698243,0.003836819,0.006001188,0.006367053,0.006736398,0.007015992,0.00441472
UP,trn_freight_rail,oil,trn_freight,refined liquids,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.12638158,0.154444224,0.130153734,0.134980405,0.139542839,0.141954752,0.15502577
WB,trn_freight_rail,oil,trn_freight,refined liquids,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.1064375,0.070224012,0.108944399,0.112299122,0.11539598,0.11668925,0.088058259
AN,trn_freight_road_truck,oil,trn_freight,refined liquids,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.0087607,0.008895865,0.009058964,0.00901284,0.00905394,0.009266583
AP,trn_freight_road_truck,oil,trn_freight,refined liquids,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.833681092,0.898437129,0.992277243,1.008690132,1.030228156,1.099758636
AR,trn_freight_road_truck,oil,trn_freight,refined liquids,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.01094532,0.010825927,0.010780313,0.010576401,0.010438161,0.010383631
AS,trn_freight_road_truck,oil,trn_freight,refined liquids,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.579868708,0.629478606,0.698309707,0.248101754,0.800207241,0.855030215
BR,trn_freight_road_truck,oil,trn_freight,refined liquids,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.24617714,0.269080698,0.303391405,0.36928312,0.384933681,0.434679321
CG,trn_freight_road_truck,oil,trn_freight,refined liquids,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.432932595,0.467353384,0.515824833,0.558091195,0.606797576,0.656740092
CH,trn_freight_road_truck,oil,trn_freight,refined liquids,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.065449758,0.08910881,0.093740581,0.096879974,0.033249569,0.0352362
DD,trn_freight_road_truck,oil,trn_freight,refined liquids,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.023112547,0.025343511,0.026447506,0.027102922,0.019569787,0.020714572
DL,trn_freight_road_truck,oil,trn_freight,refined liquids,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.837768745,0.887502648,0.471689737,0.47126882,0.502144062,0.538873933
DN,trn_freight_road_truck,oil,trn_freight,refined liquids,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.040022993,0.042582225,0.044911891,0.047100047,0.048546631,0.050028308
GA,trn_freight_road_truck,oil,trn_freight,refined liquids,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.167578928,0.178810921,0.196357779,0.201241429,0.203787796,0.20810118
GJ,trn_freight_road_truck,oil,trn_freight,refined liquids,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.319193423,2.486022619,2.736984998,2.928489457,3.090144198,3.30972628
HP,trn_freight_road_truck,oil,trn_freight,refined liquids,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.342352293,0.363650082,0.353222999,0.458037585,0.482923862,0.502348562
HR,trn_freight_road_truck,oil,trn_freight,refined liquids,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.305336837,1.426656542,1.52307292,1.592256389,1.694792268,1.81479249
JH,trn_freight_road_truck,oil,trn_freight,refined liquids,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.173674556,1.29392906,1.436491254,1.475644056,0.373549164,0.41365563
JK,trn_freight_road_truck,oil,trn_freight,refined liquids,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.284297144,0.29504637,0.321280014,0.368798023,0.363977624,0.388583235
KA,trn_freight_road_truck,oil,trn_freight,refined liquids,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.397768512,1.521676396,1.657826828,1.811655881,1.960704073,2.129951157
KL,trn_freight_road_truck,oil,trn_freight,refined liquids,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.18579735,1.322041312,1.459576294,1.585454718,1.682087091,1.753962536
LA,trn_freight_road_truck,oil,trn_freight,refined liquids,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.005801983,0.006021354,0.006556735,0.00752649,0.007428115,0.00793027
