INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechCost,,,,,,
,,,,,,
Region,sector.name,subsector.name,technology,year,minicam.non.energy.input,input.cost
DN,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.1213374
GA,Chem_Fert_enuse,electricity,electricity,2090,non-energy,285.4643374
GJ,Chem_Fert_enuse,electricity,electricity,2090,non-energy,296.702767
HP,Chem_Fert_enuse,electricity,electricity,2090,non-energy,285.2696374
HR,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.6126374
JH,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.5344374
JK,Chem_Fert_enuse,electricity,electricity,2090,non-energy,288.1806374
KA,Chem_Fert_enuse,electricity,electricity,2090,non-energy,282.5183374
KL,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.7833374
LA,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.1346374
LD,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.1413374
MH,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.8103374
ML,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.4448374
MN,Chem_Fert_enuse,electricity,electricity,2090,non-energy,286.0148374
MP,Chem_Fert_enuse,electricity,electricity,2090,non-energy,282.5643374
MZ,Chem_Fert_enuse,electricity,electricity,2090,non-energy,287.0068374
NL,Chem_Fert_enuse,electricity,electricity,2090,non-energy,289.3938374
OD,Chem_Fert_enuse,electricity,electricity,2090,non-energy,414.8551088
PB,Chem_Fert_enuse,electricity,electricity,2090,non-energy,284.5936374
PC,Chem_Fert_enuse,electricity,electricity,2090,non-energy,285.3743374
RJ,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.0346374
SK,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.9564374
TN,Chem_Fert_enuse,electricity,electricity,2090,non-energy,396.9048458
TR,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.8998374
TS,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.0093374
UK,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.7985666
UP,Chem_Fert_enuse,electricity,electricity,2090,non-energy,379.4855086
WB,Chem_Fert_enuse,electricity,electricity,2090,non-energy,283.6944374
AN,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
AP,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
AR,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
AS,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
BR,Chem_Fert_enuse,gas,gas,2090,non-energy,244.5378638
CG,Chem_Fert_enuse,gas,gas,2090,non-energy,244.7862138
CH,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
DD,Chem_Fert_enuse,gas,gas,2090,non-energy,244.7862138
DL,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
DN,Chem_Fert_enuse,gas,gas,2090,non-energy,244.7862138
GA,Chem_Fert_enuse,gas,gas,2090,non-energy,244.7862138
GJ,Chem_Fert_enuse,gas,gas,2090,non-energy,248.0465694
HP,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
HR,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
JH,Chem_Fert_enuse,gas,gas,2090,non-energy,244.5378638
JK,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
KA,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
KL,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
LA,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
LD,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
MH,Chem_Fert_enuse,gas,gas,2090,non-energy,244.7862138
ML,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
MN,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
MP,Chem_Fert_enuse,gas,gas,2090,non-energy,244.7862138
MZ,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
NL,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
OD,Chem_Fert_enuse,gas,gas,2090,non-energy,380.7761644
PB,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
PC,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
RJ,Chem_Fert_enuse,gas,gas,2090,non-energy,244.6281938
SK,Chem_Fert_enuse,gas,gas,2090,non-energy,244.5378638
TN,Chem_Fert_enuse,gas,gas,2090,non-energy,289.4388802
TR,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8270038
TS,Chem_Fert_enuse,gas,gas,2090,non-energy,244.8511238
UK,Chem_Fert_enuse,gas,gas,2090,non-energy,245.4082002
UP,Chem_Fert_enuse,gas,gas,2090,non-energy,307.5437544
WB,Chem_Fert_enuse,gas,gas,2090,non-energy,244.5378638
AN,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
AP,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
AR,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
AS,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
BR,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.6166198
CG,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.8659698
CH,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
DD,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.8659698
DL,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
DN,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.8659698
GA,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.8659698
GJ,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,626.0176642
HP,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
HR,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
JH,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.6166198
JK,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
KA,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
KL,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
LA,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
LD,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
MH,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.8659698
ML,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
MN,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
MP,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.8659698
MZ,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
NL,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
OD,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,958.2132456
PB,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
PC,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
RJ,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.7069498
SK,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.6166198
TN,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,729.4005753
TR,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9067598
TS,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.9308798
UK,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,619.6569578
UP,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,774.9964004
WB,Chem_Fert_enuse,gas,gas cogen,2090,non-energy,617.6166198
AN,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
AP,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
AR,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
AS,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
BR,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
CG,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
CH,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
DD,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
DL,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
DN,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
GA,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
GJ,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,272.0221897
HP,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
HR,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
JH,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
JK,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
KA,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
KL,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
LA,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
LD,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
MH,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
ML,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
MN,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
MP,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
MZ,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
NL,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
OD,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,405.0001622
PB,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
PC,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
RJ,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
SK,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
TN,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,313.3493901
TR,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
TS,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
UK,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,269.5415151
UP,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,331.6772922
WB,Chem_Fert_enuse,hydrogen,hydrogen,2090,non-energy,268.7615119
AN,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
AP,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
AR,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
AS,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
BR,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
CG,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
CH,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
DD,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
DL,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
DN,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
GA,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
GJ,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,680.0554742
HP,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
HR,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
JH,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
JK,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
KA,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
KL,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
LA,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
LD,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
MH,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
ML,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
MN,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
MP,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
MZ,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
NL,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
OD,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,1012.500406
PB,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
PC,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
RJ,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
SK,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
TN,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,783.3734753
TR,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
TS,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
UK,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,673.8537878
UP,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,829.1932304
WB,Chem_Fert_enuse,hydrogen,hydrogen cogen,2090,non-energy,671.9037798
AN,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
AP,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
AR,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
AS,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
BR,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
CG,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
CH,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
DD,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
DL,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
DN,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
GA,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
GJ,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,235.8657573
HP,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
HR,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
JH,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
JK,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
KA,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
KL,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
LA,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
LD,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
MH,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
ML,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
MN,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
MP,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
MZ,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
NL,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
OD,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,353.3223165
PB,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
PC,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
RJ,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
SK,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
TN,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,274.5732746
TR,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
TS,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
UK,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,229.5745255
UP,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,284.2546568
WB,Chem_Fert_enuse,refined liquids,refined liquids,2090,non-energy,230.8493656
AN,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
AP,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
AR,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
AS,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
BR,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
CG,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
CH,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
DD,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
DL,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
DN,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
GA,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
GJ,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,593.2226033
HP,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
HR,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
JH,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
JK,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
KA,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
KL,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
LA,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
LD,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
MH,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
ML,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
MN,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
MP,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
MZ,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
NL,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
OD,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,886.8640013
PB,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
PC,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
RJ,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
SK,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
TN,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,689.9913966
TR,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
TS,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
UK,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,577.4945237
UP,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,714.1948519
WB,Chem_Fert_enuse,refined liquids,refined liquids cogen,2090,non-energy,580.6816241
AN,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
AP,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
AR,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
AS,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
BR,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
CG,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
CH,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
DD,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
DL,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
DN,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
GA,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
GJ,Fisheries,Fisheries,Fisheries,2090,non-energy,47.63319941
HP,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
HR,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
JH,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
JK,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
KA,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
KL,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
LA,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
LD,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
MH,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
ML,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
MN,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
MP,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
MZ,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
NL,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
OD,Fisheries,Fisheries,Fisheries,2090,non-energy,40.74028544
PB,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
PC,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
RJ,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
SK,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
TN,Fisheries,Fisheries,Fisheries,2090,non-energy,46.71922576
TR,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
TS,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
UK,Fisheries,Fisheries,Fisheries,2090,non-energy,47.85780516
UP,Fisheries,Fisheries,Fisheries,2090,non-energy,41.27730959
WB,Fisheries,Fisheries,Fisheries,2090,non-energy,44.62489032
AN,Fisheries_enuse,refined liquids,refined liquids,2090,non-energy,2.984989691
