INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
IndiaBldTechInterp_new,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,apply.to,from.year,to.year,from.value,to-value,interpolation.function
BR,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
CG,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
CH,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
DD,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
DL,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
DN,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
GA,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
GJ,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
HP,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
HR,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
JH,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
JK,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
KA,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
KL,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
LA,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
LD,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
MH,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
ML,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
MN,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
MP,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
MZ,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
NL,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
OD,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
PB,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
RJ,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
SK,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
TN,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
TR,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
TS,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
UK,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
UP,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
WB,comm cooking,refined liquids,refined liquids based cooking,share-weight,2010,2100,1,1,fixed
AN,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
AP,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
AR,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
AS,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
BR,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
CG,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
CH,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
DD,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
DL,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
DN,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
GA,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
GJ,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
HP,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
HR,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
JH,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
JK,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
KA,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
KL,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
LA,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
LD,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
MH,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
ML,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
MN,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
MP,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
MZ,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
NL,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
OD,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
PB,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
RJ,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
SK,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
TN,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
TR,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
TS,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
UK,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
UP,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
WB,comm others,refined liquids,refined liquids based others,share-weight,2010,2100,1,1,fixed
AN,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AP,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AR,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AS,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
BR,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
CG,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
CH,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
DD,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
DL,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
DN,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
GA,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
GJ,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
HP,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
HR,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
JH,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
JK,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
KA,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
KL,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
LA,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
LD,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MH,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
ML,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MN,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MP,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MZ,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
NL,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
OD,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
PB,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
RJ,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
SK,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
TN,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
TR,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
TS,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
UK,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
UP,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
WB,resid rural apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AN,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AP,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AR,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AS,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
BR,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
CG,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
CH,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
DD,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
DL,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
DN,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
GA,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
GJ,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
HP,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
HR,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
JH,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
JK,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
KA,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
KL,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
LA,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
LD,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MH,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
ML,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MN,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MP,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
MZ,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
NL,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
OD,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
PB,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
RJ,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
SK,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
TN,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
TR,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
TS,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
UK,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
UP,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
WB,resid urban apploth,refined liquids,RL-based app,share-weight,2010,2100,1,1,fixed
AN,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AP,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AR,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AS,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
BR,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
CG,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
CH,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
DD,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
DL,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
DN,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
GA,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
GJ,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
HP,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
HR,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
JH,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
JK,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
KA,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
KL,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
LA,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
LD,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MH,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
ML,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MN,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MP,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MZ,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
NL,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
OD,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
PB,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
RJ,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
SK,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
TN,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
TR,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
TS,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
UK,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
UP,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
WB,resid rural space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AN,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AP,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AR,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
AS,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
BR,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
CG,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
CH,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
DD,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
DL,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
DN,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
GA,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
GJ,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
HP,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
HR,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
JH,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
JK,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
KA,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
KL,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
LA,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
LD,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
MH,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
ML,resid urban space heating,electricity,room heaters,share-weight,2010,2100,1,1,fixed
